id,hip,hd,hr,gl,bf,proper,dist,mag,absmag,spect,ci,x,y,z,bayer,flam,con,comp,comp_primary,base,lum,var
669,22531,31203,1563,,Iot Pic,,41.5628,5.58,2.486,F0IV...,0.341,7.34599,23.629489,-33.394041,Iot,,Pic,1,22478,,8.822669282,
670,22534,31204,1564,,Iot Pic,,38.5356,6.42,3.491,F0IV,0.483,6.809345,21.909946,-30.961047,Iot,,Pic,1,22481,,3.49623004,
671,22549,30836,1552,,3Pi 4Ori,,322.5806,3.68,-3.863,B2III SB,-0.157,94.925539,306.683598,31.506969,Pi-4,3,Ori,1,22496,,3056.32828,
672,22565,30780,1547,,97    Tau,,51.2558,5.08,1.531,A7IV-V,0.214,14.309558,46.351525,16.551846,,97,Tau,1,22512,,21.2617986,V480
673,22667,30959,1556,,4Omi1Ori,,199.6008,4.71,-1.791,M3Sv,1.773,56.131664,185.136392,49.134544,Omi-1,4,Ori,1,22614,,453.3149061,Omi-1
674,22678,30834,1551,,2    Aur,,184.5018,4.79,-1.54,K3III,1.414,42.857564,141.578185,110.271052,,2,Aur,1,22626,,359.7493352,
675,22701,31109,1560,,61Ome Eri,,72.0461,4.36,0.072,A9IV,0.257,20.70106,68.667532,-6.846096,Ome,61,Eri,1,22648,,81.50795556,
676,22730,31139,1562,,5    Ori,,181.1594,5.33,-0.96,M1III,1.632,51.872397,173.39311,7.928048,,5,Ori,1,22677,,210.862815,
677,22783,30614,1542,,9Alp Cam,,100000,4.26,-15.74,O9.5Ia SB:,-0.008,11388.13356,38476.63383,91596.1739,Alp,9,Cam,1,22730,,172186857.5,
678,22797,31237,1567,,8Pi 5Ori,,411.5226,3.71,-4.362,B2III SB,-0.179,116.339905,394.346209,17.52465,Pi-5,8,Ori,1,22744,,4839.494493,Pi-5
679,22833,31283,1569,,6    Ori,,69.979,5.18,0.955,A3V,0.121,19.256825,65.833603,13.863015,,6,Ori,1,22780,,36.14098626,
680,22845,31295,1570,,7Pi 1Ori,,35.6633,4.64,1.879,A0V,0.085,9.83882,33.698243,6.285324,Pi-1,7,Ori,1,22792,,15.43121066,
681,22854,30958,1555,,5    Cam,,190.1141,5.52,-0.875,B9.5V,0.015,30.292923,104.018302,156.223908,,5,Cam,1,22801,,194.98446,
682,22871,32440,1629,,Eta Men,,204.918,5.47,-1.088,K6III,1.518,14.860602,51.139446,-197.877239,Eta,,Men,1,22818,,237.2466015,
683,22957,31421,1580,,9Omi2Ori,,57.0125,4.06,0.28,K2III,1.158,15.193314,53.311153,13.323302,Omi-2,9,Ori,1,22904,,67.29766563,
684,22958,31512,1582,,62    Eri,,227.2727,5.5,-1.283,B6V,-0.123,62.00713,217.688887,-20.485176,,62,Eri,1,22905,,283.9226239,
685,23015,31398,1577,,3Iot Aur,Hassaleh,151.2859,2.69,-3.209,K3IIvar,1.49,34.378539,121.884168,82.763748,Iot,3,Aur,1,22961,,1673.400907,
686,23040,31278,1568,,7    Cam,,114.0251,4.43,-0.855,A1V,-0.017,18.219549,64.912267,91.957342,,7,Cam,1,22987,,191.4255925,
687,23068,31553,1586,,99    Tau,,139.6648,5.79,0.065,G8III:,1.109,34.212143,122.97067,56.692238,,99,Tau,1,23014,,82.03515443,
688,23088,31592,1590,,98    Tau,,87.184,5.79,1.088,A0V,0.018,21.055375,76.125117,36.915148,,98,Tau,1,23034,,31.97422303,
689,23123,31767,1601,,10Pi 6Ori,,289.8551,4.47,-2.841,K2IIvar,1.369,76.757549,279.372806,8.669789,Pi-6,10,Ori,1,23069,,1192.339688,
690,23148,34172,1716,,Xi  Men,,113.1222,5.84,0.572,G8III,0.932,3.90834,14.298596,-112.146766,Xi,,Men,1,23094,,51.42804319,
691,23179,31647,1592,,4Ome Aur,,52.2739,4.93,1.339,A1V,0.037,10.806482,39.813476,32.104087,Ome,4,Aur,1,23125,,25.37464646,
692,23216,31579,1588,,8    Cam,,176.3668,6.09,-0.142,K4III,1.462,27.473641,102.126769,141.140228,,8,Cam,1,23162,,99.26588069,
693,23221,32008,1608,,63    Eri,,53.9665,5.39,1.729,G4V,0.797,13.779651,51.2839,-9.615321,,63,Eri,1,23167,,17.7174004,
694,23231,32045,1611,,64    Eri,,88.968,4.78,0.034,F0V,0.267,22.503515,83.880239,-19.3129,,64,Eri,1,23177,,84.41118556,S
695,23261,31761,1599,,5    Aur,,59.7372,5.95,2.069,F5V,0.415,11.888769,44.607367,37.912789,,5,Aur,1,23207,,12.95388389,
696,23268,31780,1602,,6    Aur,,336.7003,6.46,-1.176,K4Iab:,1.677,66.670067,250.507002,214.868079,,6,Aur,1,23214,,257.2764295,
697,23364,32249,1617,,65Psi Eri,,226.7574,4.8,-1.978,B3V,-0.164,56.864041,217.677719,-28.31804,Psi,65,Eri,1,23309,,538.517722,
698,23416,31964,1605,,7Eps Aur,Almaaz,653.5948,3.03,-6.047,F0Ia,0.537,118.129799,456.518488,452.57303,Eps,7,Aur,1,23361,,22845.46489,Eps
699,23453,32068,1612,,8Zet Aur,Saclateni,240.9639,3.69,-3.22,K4II comp,1.154,45.114162,175.957014,158.327189,Zet,8,Aur,1,23398,,1690.440932,Zet
700,23467,33285,1677,,Bet Men,,243.309,5.3,-1.631,G8III,0.996,19.281162,75.528226,-230.484154,Bet,,Men,1,23412,,391.2010394,
701,23474,32503,1634,,1    Lep,,143.472,5.74,-0.044,K1IV,1.188,32.697842,128.161268,-55.586329,,1,Lep,1,23419,,90.69847815,
702,23482,32743,1649,Gl 187,Eta1Pic,,26.0756,5.37,3.289,F2V,0.421,4.211792,16.526961,-19.724788,Eta-1,,Pic,1,23428,,4.211143104,
703,23497,32301,1620,,102Iot Tau,,52.9661,4.62,1,A7V,0.155,12.103194,47.740064,19.489629,Iot,102,Tau,1,23442,,34.67368505,
704,23522,31910,1603,,10Bet Cam,,267.3797,4.03,-3.106,G0Ib,0.921,32.233956,127.899195,232.582593,Bet,10,Cam,1,23467,,1521.948651,
705,23595,32831,1652,,Gam1Cae,,55.5864,4.55,0.825,K2III,1.177,10.872233,43.938165,-32.265726,Gam-1,,Cae,1,23540,,40.73802778,
706,23596,32846,1653,,Gam2Cae,,98.3284,6.32,1.357,F2IV/V,0.311,19.169043,77.510643,-57.385825,Gam-2,,Cae,1,23541,,24.95743795,X
707,23607,32549,1638,,11    Ori,,111.9821,4.65,-0.596,A0p Si,-0.064,25.857529,104.817125,29.745307,,11,Ori,1,23552,,150.7995342,V1032
708,23649,33042,1663,,Eta2Pic,,136.0544,5.05,-0.619,M2IIIvar,1.484,20.980986,85.688617,-103.576767,Eta-2,,Pic,1,23594,,154.0281148,
709,23685,32887,1654,,2Eps Lep,,65.4022,3.19,-0.888,K4III,1.46,14.257014,58.775516,-24.89227,Eps,2,Lep,1,23630,,197.333128,
710,23693,33262,1674,Gl 189,Zet Dor,,11.6455,4.71,4.379,F7V,0.526,1.474776,6.085643,-9.818715,Zet,,Dor,1,23638,,1.543121066,
711,23734,32343,1622,,11    Cam,,210.084,5.22,-1.392,B2.5Ve,-0.08,25.214608,105.311541,180.024855,,11,Cam,1,23679,,313.9062769,BV
712,23743,32357,1623,,12    Cam,,218.8184,6.08,-0.62,K0III,1.112,26.196253,109.541097,187.605878,,12,Cam,1,23688,,154.1700453,BM
713,23767,32630,1641,,10Eta Aur,Haedus,74.6269,3.18,-1.184,B3V,-0.148,12.978524,54.599524,49.18977,Eta,10,Aur,1,23712,,259.1791135,
714,23783,32537,1637,Gl 187.2A,9    Aur,,26.2881,4.98,2.881,F0V,0.343,3.765141,15.889624,20.601167,,9,Aur,1,23728,Gl 187.2,6.131969697,V398
715,23794,32964,1657,,66    Eri,,94.697,5.12,0.238,B9.5V,-0.059,21.728898,91.849673,-7.685495,,66,Eri,1,23739,,69.95197811,EN
716,23835,32923,1656,Gl 188A,104    Tau,,15.4345,4.91,3.968,G4V,0.657,3.324007,14.241868,4.934537,,104,Tau,1,23780,Gl 188,2.253201336,
717,23852,33021,1662,GJ 3334,13    Ori,,27.6702,6.15,3.94,G1IV,0.625,6.181471,26.583543,4.553426,,13,Ori,1,23797,,2.31206479,
718,23871,32977,1658,,106    Tau,,58.1058,5.28,1.459,A5V,0.118,12.294473,53.048971,20.271519,,106,Tau,1,23816,,22.71956438,
719,23875,33111,1666,GJ 9175,67Bet Eri,Cursa,27.3973,2.78,0.591,A3IIIvar,0.161,6.156194,26.585876,-2.429001,Bet,67,Eri,1,23820,,50.53589948,
720,23879,33054,1664,,14    Ori,,64.6412,5.33,1.277,Am,0.338,14.413645,62.285487,9.552833,,14,Ori,1,23824,,26.86581377,
721,23883,32991,1660,,105    Tau,,331.1258,5.84,-1.76,B2Ve,0.168,69.305594,299.741579,122.458633,,105,Tau,1,23828,,440.5548635,V1155
722,23900,32990,1659,,103    Tau,,458.7156,5.5,-2.808,B2V...,0.03,93.875937,407.516779,188.513967,,103,Tau,1,23845,,1156.644774,
723,23941,33256,1673,Gl 189.2,68    Eri,,25.4582,5.11,3.081,F2V,0.455,5.630937,24.74883,-1.978036,,68,Eri,1,23886,,5.10035024,
724,23972,33328,1679,,69Lam Eri,,248.7562,4.25,-2.729,B2IVn,-0.187,54.107143,239.830695,-37.859151,Lam,69,Eri,1,23917,,1075.474209,Lam
725,23983,33254,1672,,16    Ori,,54.7046,5.43,1.74,A2m,0.249,11.820894,52.589701,9.339127,,16,Ori,1,23928,,17.53880502,
726,24003,32518,1636,,,Mago,120.6273,6.43,1.023,K1III,1.101,9.153224,40.959237,113.090617,,,Cam,1,23949,,33.94689054,
727,24010,33276,1676,,15    Ori,,165.0165,4.81,-1.278,F2IV,0.313,34.604537,155.127325,44.368602,,15,Ori,1,23955,,282.618118,
728,24186,33793,,Gl 191,,Kapteyn's Star,3.9114,8.86,10.898,M0V,1.543,0.578997,2.705174,-2.76822,,,Pic,1,24129,,0.003808904,VZ
729,24244,33802,1696,,3Iot Lep,,71.0732,4.45,0.191,B8V,-0.099,14.372474,68.052698,-14.618273,Iot,3,Lep,1,24187,,73.04659895,
730,24305,33904,1702,,5Mu  Lep,,57.0125,3.29,-0.49,B9IV: HgMn,-0.11,11.164848,53.596933,-15.911275,Mu,5,Lep,1,24249,,136.7728826,Mu
731,24327,33949,1705,,4Kap Lep,,223.2143,4.36,-2.384,B7V,-0.094,44.086239,213.030877,-49.989446,Kap,4,Lep,1,24270,,782.7084096,
732,24331,33856,1698,,17Rho Ori,,107.2961,4.46,-0.693,K3III...,1.166,21.689404,104.944819,5.355998,Rho,17,Ori,1,24274,,164.8921573,
733,24340,33641,1689,,11Mu  Aur,,46.9043,4.82,1.464,A4m,0.189,7.409615,35.960293,29.188797,Mu,11,Aur,1,24283,,22.61517746,
734,24348,33296,1678,,14    Cam,,79.3021,6.49,1.994,A7Vn,0.204,7.328097,35.637122,70.46355,,14,Cam,1,24291,,13.88033667,
735,24372,34649,1744,,The Dor,,150.6024,4.81,-1.079,K2III,1.274,11.702924,57.211867,-138.81987,The,,Dor,1,24314,,235.2881202,
736,24436,34085,1713,,19Bet Ori,Rigel,264.5503,0.18,-6.933,B8Ia,-0.03,51.601106,256.709905,-37.740051,Bet,19,Ori,1,24378,,51665.42426,
737,24504,33959,1706,,14    Aur,,87.5657,5.01,0.298,A9IV,0.222,14.249454,72.306953,47.290525,,14,Aur,1,24448,,66.19116119,KW
738,24512,34053,1711,,108    Tau,,214.5923,6.26,-0.398,A2V,0.075,38.346248,194.826455,81.375861,,108,Tau,1,24454,,125.660852,
739,24555,34203,1718,,18    Ori,,135.8696,5.52,-0.146,A0V,-0.012,25.379572,130.776477,26.719267,,18,Ori,1,24496,,99.6322642,
740,24608,34029,1708,Gl 194A,13Alp Aur,Capella,13.1234,0.08,-0.51,M1: comp,0.795,1.712633,8.954439,9.440007,Alp,13,Aur,1,24549,Gl 194,139.3156803,
741,24659,34642,1743,,Omi Col,,32.4465,4.81,2.254,K0/K1III/IV,0.987,4.908599,26.156164,-18.562012,Omi,,Col,1,24599,,10.92446053,
742,24674,34503,1735,,20Tau Ori,,151.5152,3.59,-2.312,B5III,-0.115,27.668638,147.869248,-18.056628,Tau,20,Ori,1,24614,,732.4871327,
743,24727,34334,1726,,16    Aur,,71.2251,4.54,0.277,K3III...,1.252,10.794657,58.493626,39.178443,,16,Aur,1,24667,,67.48387309,
744,24740,34364,1728,,17    Aur,,122.1001,6.15,0.716,B9.5V,-0.043,18.360114,99.82783,67.866042,,17,Aur,1,24680,,45.04016782,AR
745,24813,34411,1729,Gl 197,15Lam Aur,,12.631,4.69,4.183,G0V,0.63,1.713487,9.509166,8.136149,Lam,15,Aur,1,24753,,1.848417195,
746,24817,34658,1746,,21    Ori,,61.9579,5.34,1.38,F5IIvar,0.412,10.964017,60.915597,2.80607,,21,Ori,1,24757,,24.43430553,
747,24822,34559,1739,,109    Tau,,75.815,4.96,0.561,G8III,0.937,12.416474,69.140625,28.519208,,109,Tau,1,24762,,51.9517283,
748,24829,35072,1767,,Zet Pic,,35.7143,5.44,2.676,F7III-IV,0.517,3.99742,22.311062,-27.600311,Zet,,Pic,1,24769,,7.406277837,
749,24832,34499,1734,,18    Aur,,68.5871,6.49,2.309,A7V,0.256,10.023201,55.980859,38.338985,,18,Aur,1,24772,,10.38484455,
750,24836,34233,1719,,15    Cam,,240.9639,6.13,-0.78,B5V,-0.031,22.393572,125.287031,204.610163,,15,Cam,1,24776,,178.6487575,DV
751,24845,34816,1756,,6Lam Lep,,261.0966,4.29,-2.794,B0.5IV,-0.235,44.609015,250.278024,-59.518691,Lam,6,Lep,1,24785,,1141.82619,
752,24873,34863,1757,,7Nu  Lep,,102.2495,5.29,0.242,B7/B8V,-0.104,17.353854,98.377746,-21.809455,Nu,7,Lep,1,24813,,69.69473964,
753,24879,34578,1740,,19    Aur,,636.9427,5.05,-3.971,A5IIvar,0.287,91.705223,520.289934,355.787132,,19,Aur,1,24819,,3375.981049,
754,25044,35039,1765,,22    Ori,,284.9003,4.72,-2.553,B2IV-V,-0.168,47.31231,280.938174,-1.901776,,22,Ori,1,24983,,914.5343031,
755,25048,34759,1749,,20Rho Aur,,162.3377,5.22,-0.832,B5V,-0.129,20.073001,119.333859,108.213084,Rho,20,Aur,1,24987,,187.413124,
756,25098,35580,1801,,Kap Pic,,194.5525,6.1,-0.345,B8/B9V,-0.091,17.721189,106.955558,-161.546048,Kap,,Pic,1,25036,,119.6740531,
757,25142,35149,1770,,23    Ori,,476.1905,4.99,-3.399,B1V,-0.096,76.738804,469.043727,29.439495,,23,Ori,1,25079,,1993.425456,
758,25192,35076,1768,,22    Aur,,162.6016,6.45,0.394,B9Vs,-0.04,22.640278,140.488969,78.673845,,22,Aur,1,25129,,60.58986711,
759,25197,34787,1751,,16    Cam,,103.0928,5.24,0.174,A0Vn,-0.011,8.782403,54.622867,86.99057,,16,Cam,1,25134,,74.19933278,
760,25202,35337,1783,,8    Lep,,505.0505,5.25,-3.267,B2IV,-0.219,77.735249,484.000245,-121.56136,,8,Lep,1,25139,,1765.224717,
761,25216,35189,1774,,110    Tau,,124.8439,6.09,0.608,A2IV,0.141,18.897726,118.076217,35.873798,,110,Tau,1,25153,,49.75079214,
762,25247,35369,1784,,29    Ori,,48.2393,4.13,0.713,G8III,0.943,7.487188,47.201778,-6.553529,,29,Ori,1,25184,,45.16479049,
763,25278,35296,1780,Gl 202,111    Tau,,14.3864,5,4.21,F8V SB,0.544,2.122676,13.564563,4.298277,,111,Tau,1,25215,,1.803017741,V1119
764,25281,35411,1788,,28Eta Ori,,299.4012,3.35,-4.031,B1V + B2,-0.24,46.180743,295.55322,-12.522729,Eta,28,Ori,1,25218,,3567.795883,Eta
765,25282,35410,1787,,27    Ori,,57.2082,5.07,1.283,K0III,0.961,8.829488,56.515898,-0.889933,,27,Ori,1,25219,,26.71775727,
766,25292,35186,1773,,21Sig Aur,,143.2665,5.02,-0.761,K4III,1.445,17.487625,112.483853,86.987395,Sig,21,Aur,1,25229,,175.549663,
767,25302,35439,1789,,25Psi1Ori,,318.4713,4.89,-2.625,B1V:pe,-0.2,48.76892,314.547885,10.261456,Psi-1,25,Ori,1,25239,,977.237221,V1086
768,25303,35860,1818,,The Pic,,157.2327,6.26,0.277,A0V,0.067,14.716335,94.983471,-124.433449,The,,Pic,1,25240,,67.48387309,
769,25336,35468,1790,,24Gam Ori,Bellatrix,77.3994,1.64,-2.804,B2III,-0.224,11.658576,76.036136,8.56012,Gam,24,Ori,1,25273,,1152.391377,
770,25410,35532,1798,,113    Tau,,179.5332,6.23,-0.041,B2Vn,-0.084,25.346684,170.082778,51.591316,,113,Tau,1,25346,,90.4482149,
771,25428,35497,1791,,112Bet Tau,Elnath,41.0509,1.65,-1.417,B7III,-0.13,5.281578,35.6504,19.655456,Bet,112,Tau,1,25364,,321.2180934,
772,25429,36189,1836,,Lam Dor,,140.4494,5.14,-0.598,G6III,0.986,10.618712,71.738934,-120.278126,Lam,,Dor,1,25365,,151.0775732,
773,25473,35715,1811,,30Psi2Ori,,348.4321,4.59,-3.121,B2IV,-0.199,50.169162,344.287666,18.816533,Psi-2,30,Ori,1,25409,,1543.121066,Psi
774,25499,35671,1808,,115    Tau,,168.3502,5.4,-0.731,B5V,-0.09,22.863283,158.504526,51.917527,,115,Tau,1,25435,,170.7654473,
775,25539,35708,1810,,114    Tau,,191.5709,4.88,-1.532,B2.5IV,-0.14,25.011528,175.931393,71.568309,,114,Tau,1,25475,,357.1083458,
776,25541,35620,1805,,24Phi Aur,,138.8889,5.08,-0.633,K4IIIp,1.4,16.108736,113.356438,78.619528,Phi,24,Aur,1,25477,,156.0270869,
777,25555,35770,1814,,116    Tau,,130.039,5.52,-0.05,B9.5Vn,0.015,17.537414,123.844579,35.56878,,116,Tau,1,25491,,91.20108394,
778,25583,35802,1816,,117    Tau,,187.9699,5.77,-0.6,M1III,1.634,24.964281,177.781176,55.70677,,117,Tau,1,25519,,151.3561248,
779,25606,36079,1829,,9Bet Lep,Nihal,49.1642,2.81,-0.648,G5II,0.807,6.349344,45.531613,-17.425966,Bet,9,Lep,1,25542,,158.1976399,
780,25695,35943,1821,,118    Tau,,130.3781,5.47,-0.106,B9Vn,-0.042,15.774499,116.958969,55.409826,,118,Tau,1,25631,,96.02846792,
781,25737,36167,1834,,31    Ori,,155.7632,4.71,-1.252,K5III,1.592,20.507341,154.378852,-2.969161,,31,Ori,1,25673,,275.9306856,CI
782,25769,35583,1802,,17    Cam,,288.1844,5.43,-1.868,M1III,1.704,16.941769,129.42745,256.927348,,17,Cam,1,25705,,486.6312561,
783,25813,36267,1839,,32    Ori,,92.8505,4.2,-0.639,B5V,-0.143,11.740832,91.601407,9.621952,,32,Ori,1,25749,,156.8917113,
784,25853,36473,1849,,10    Lep,,83.2639,5.53,0.928,A0V,0.012,9.776006,77.187625,-29.654019,,10,Lep,1,25788,,37.05100563,
785,25859,36597,1862,,Eps Col,,80.7103,3.86,-0.675,K1II/III,1.13,8.234768,65.213718,-46.834868,Eps,,Col,1,25794,,162.1810097,
786,25861,36351,1842,,33    Ori,,348.4321,5.46,-2.251,B1.5V,-0.176,43.534515,345.12233,20.009402,,33,Ori,1,25796,,692.4684643,
787,25918,37763,1953,,Gam Men,,31.3578,5.18,2.698,K4III,1.13,0.906183,7.349405,-30.47144,Gam,,Men,1,25853,,7.257716503,
788,25923,36512,1855,,36Ups Ori,,877.193,4.62,-5.095,B0V,-0.261,106.296082,863.562613,-111.483545,Ups,36,Ori,1,25858,,9506.047937,
789,25930,36486,1852,,34Del Ori,Mintaka,212.3142,2.25,-4.385,O9.5II,-0.175,25.868117,210.729667,-1.108306,Del,34,Ori,1,25865,,4943.10687,Del
790,25945,36389,1845,,119    Tau,,549.4505,4.32,-4.38,M2Ib,2.06,62.986531,516.946545,175.200013,,119,Tau,1,25880,,4920.395357,CE
791,25973,36066,1828,,18    Cam,,42.6985,6.44,3.288,F8V,0.587,2.760859,22.951651,35.899715,,18,Cam,1,25908,,4.215023497,
792,25984,36371,1843,,25Chi Aur,,100000,4.71,-15.29,B5Iab,0.281,10046.5835,84028.27269,53275.84395,Chi,25,Aur,1,25919,,113762728.6,
793,25985,36673,1865,,11Alp Lep,Arneb,680.2721,2.58,-6.583,F0Ib,0.211,76.877195,643.047236,-208.208,Alp,11,Lep,1,25920,,37428.29122,
794,26064,36576,1858,,120    Tau,,476.1905,5.67,-2.719,B2IV-Ve,-0.022,52.033993,448.4683,151.414627,,120,Tau,1,25999,,1065.614202,V960
795,26069,37350,1922,,Bet Dor,,308.642,3.76,-3.687,F6Ia,0.64,16.370231,141.620663,-273.743541,Bet,,Dor,1,26004,,2598.962421,Bet
796,26093,36653,1864,,35    Ori,,136.7989,5.6,-0.08,B3V,-0.118,15.060643,131.698816,33.802141,,35,Ori,1,26028,,93.75620069,
797,26126,36777,1872,,38    Ori,,84.6024,5.32,0.683,A2V,0.051,9.454252,83.888521,5.558153,,38,Ori,1,26061,,46.43014073,
798,26176,36822,1876,,37Phi1Ori,,333.3333,4.39,-3.224,B0IV...,-0.157,36.048184,326.789901,54.956117,Phi-1,37,Ori,1,26111,,1696.680232,
799,26207,36861,1879,,39Lam Ori,Meissa,336.7003,3.39,-4.246,O...,-0.16,35.907504,329.702779,58.086365,Lam,39,Ori,1,26142,,4349.106072,
800,26220,37020,1893,,41The1Ori,,100000,4.98,-15.02,O7,,10724.71713,98978.94283,-9388.789872,The-1,41,Ori,1,26155,,88715601.2,V1016
801,26221,37022,1895,,41The1Ori,,100000,5.13,-14.87,O6pe,0.02,10720.04586,98979.05637,-9392.92691,The-1,41,Ori,1,26156,,77268058.51,
802,26224,37023,1896,,41The1Ori,,100000,6.71,-13.29,B0.5Vp...,0.08,10714.80997,98979.95557,-9389.424854,The-1,41,Ori,1,26159,,18030177.41,
803,26235,37041,1897,,43The2Ori,,473.9336,4.98,-3.399,O9.5Vpe,-0.097,50.584197,469.098632,-44.733371,The-2,43,Ori,1,26170,,1993.425456,
804,26237,37018,1892,,42    Ori,,271.0027,4.58,-2.585,B2III...,-0.183,28.945888,268.481412,-22.857731,,42,Ori,1,26172,,941.8895965,
805,26241,37043,1899,,44Iot Ori,Hatysa,714.2857,2.75,-6.519,O9III,-0.21,76.014147,706.411475,-73.54604,Iot,44,Ori,1,26176,,35285.80258,
806,26248,36819,1875,,121    Tau,,169.4915,5.37,-0.776,B2.5IV,-0.092,16.547968,153.903632,69.045457,,121,Tau,1,26182,,177.991802,
807,26264,38602,1991,,Iot Men,,261.7801,6.04,-1.05,B8III,-0.018,5.392635,50.466007,-256.813129,Iot,,Men,1,26199,,229.0867653,Iot
808,26268,37077,1901,,45    Ori,,110.2536,5.24,0.028,F0III,0.269,11.646256,109.238698,-9.333282,,45,Ori,1,26203,,84.8789503,
809,26311,37128,1903,,46Eps Ori,Alnilam,606.0606,1.69,-7.223,B0Ia,-0.184,62.775122,602.66691,-12.712683,Eps,46,Ori,1,26246,,67483.87309,Eps
810,26366,37160,1907,,40Phi2Ori,,36.0231,4.09,1.307,G8III-IV,0.951,3.576264,35.37109,5.815826,Phi-2,40,Ori,1,26301,,26.13364576,
811,26380,38283,,,,Bubup,38.3142,6.69,3.773,WN...,0.584,1.075847,10.699992,-36.774049,,,Men,1,26315,,2.696497364,
812,26382,37147,1905,,122    Tau,,48.5909,5.53,2.097,F0V,0.237,4.641984,46.22556,14.239412,,122,Tau,1,26317,,12.62408761,
813,26394,39091,2022,GJ 9189,Pi  Men,,18.315,5.65,4.336,G3IV,0.6,0.301659,3.017555,-18.062272,Pi,,Men,1,26330,,1.605461887,
814,26408,36570,1857,,19    Cam,,111.2347,6.15,0.919,A0V,0.006,4.805436,48.253246,100.108275,,19,Cam,1,26343,,37.35940923,
815,26412,37430,1926,,Nu 1Col,,39.3701,6.15,3.174,F0IV,0.322,3.44531,34.632407,-18.405163,Nu-1,,Col,1,26347,,4.681661397,
816,26451,37202,1910,,123Zet Tau,Tianguan,136.4256,2.97,-2.704,B4IIIp,-0.148,12.391949,126.637551,49.207351,Zet,123,Tau,1,26386,,1050.993427,Zet
817,26460,37495,1935,Gl 209.1,Nu 2Col,,40.7997,5.28,2.227,F5V,0.486,3.470279,35.6225,-19.586704,Nu-2,,Col,1,26395,,11.19953522,
818,26536,37269,1914,,26    Aur,,173.6111,5.4,-0.798,A2V + GIII,0.45,13.926047,148.950481,88.094492,,26,Aur,1,26471,,181.6351931,
819,26549,37468,1931,,48Sig Ori,,328.9474,3.77,-3.816,O9.5V...,-0.19,30.430713,327.196967,-14.922443,Sig,48,Ori,1,26484,,2926.846862,
820,26563,37507,1937,GJ 9187,49    Ori,,44.603,4.77,1.523,A4V,0.139,4.071114,44.062353,-5.600145,,49,Ori,1,26497,,21.41903991,
821,26594,37490,1934,,47Ome Ori,,423.7288,4.5,-3.635,B3IIIe,-0.098,38.330467,420.891434,30.453889,Ome,47,Ori,1,26529,,2477.422058,Ome
822,26634,37795,1956,,Alp Col,Phact,80.1282,2.65,-1.869,B7IV,-0.12,5.885917,66.110037,-44.89318,Alp,,Col,1,26569,,487.0796665,
823,26640,37438,1928,,125    Tau,,131.0616,5.18,-0.407,B3IV,-0.15,10.410662,117.439977,57.242014,,125,Tau,1,26575,,126.7068225,
824,26727,37742,1948,,50Zet Ori,Alnitak,225.7336,1.74,-5.028,O9.5Ib SB,-0.199,18.918488,224.809409,-7.651875,Zet,50,Ori,1,26662,,8937.169609,
825,26777,37711,1946,,126    Tau,,194.9318,4.84,-1.609,B3IV...,-0.125,15.234526,186.249582,55.475059,,126,Tau,1,26711,,383.3540008,
826,26865,38090,1968,,12    Lep,,304.878,5.88,-1.541,A2/A3V,0.08,21.834451,281.080466,-116.050746,,12,Lep,1,26800,,360.0808292,
827,26885,37984,1963,,51    Ori,,90.009,4.9,0.129,K1III,1.144,6.872956,89.717105,2.316338,,51,Ori,1,26820,,77.3392578,
828,26942,37601,1941,,24    Cam,,59.1716,6.05,2.189,K0III,0.951,2.411136,32.499294,49.38856,,24,Cam,1,26876,,11.59845121,
829,27046,37638,1943,,23    Cam,,110.9878,6.17,0.944,G5III:,0.902,3.664528,52.871883,97.51625,,23,Cam,1,26980,,36.50900525,
830,27072,38393,1983,Gl 216A,13Gam Lep,,8.927,3.59,3.836,F7V,0.481,0.558889,8.231515,-3.40875,Gam,13,Lep,1,27006,Gl 216,2.544485615,
831,27100,39014,2015,,Del Dor,,45.8716,4.34,1.032,A7V,0.217,1.251539,18.809293,-41.819199,Del,,Dor,1,27034,,33.66665744,
832,27196,38104,1971,,27Omi Aur,,126.7427,5.46,-0.055,A0p...,0.03,5.02687,81.607971,96.843007,Omi,27,Aur,1,27130,,91.62204901,
833,27204,38666,1996,,Mu  Col,,408.1633,5.18,-2.874,B1IV/V,-0.274,21.063228,344.337566,-218.142285,Mu,,Col,1,27138,,1229.136173,
834,27249,38091,1969,,26    Cam,,60.7903,5.93,2.011,A4Vn,0.164,1.994282,33.833156,50.466066,,26,Cam,1,27183,,13.66469681,
835,27265,38478,1985,,129    Tau,,225.2252,6,-0.763,B8IIIMNp...,-0.061,12.513036,216.330219,61.409507,,129,Tau,1,27198,,175.8733354,
836,27288,38678,1998,Gl 217.1,14Zet Lep,,21.6076,3.55,1.877,A2Vann,0.104,1.188275,20.854933,-5.52761,Zet,14,Lep,1,27220,,15.45966219,
837,27316,38545,1989,,131    Tau,,104.1667,5.72,0.631,A3Vn,0.077,5.621401,100.697456,26.06075,,131,Tau,1,27248,,48.70796665,
838,27321,39060,2020,Gl 219,Bet Pic,,19.4401,3.85,2.407,A3V,0.171,0.677437,12.19782,-15.122127,Bet,,Pic,1,27253,,9.488553267,
839,27338,38558,1990,,130    Tau,,546.4481,5.47,-3.218,F0III,0.301,28.518323,519.71371,166.403062,,130,Tau,1,27270,,1687.329891,
